label,x1,y1,x2,y2,x3,y3,x4,y4,path_img
Triangle_4,177,124,208,124,177,154,208,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/153_Triangle4.jpg
Triangle_2,48,22,155,22,48,136,155,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/291_Triangle2.jpg
Cercle_5,81,23,140,23,81,77,140,77,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/191_Cercle5.jpg
Cercle_3,5,166,90,166,5,239,90,239,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/266_Cercle3.jpg
Cercle_3,29,17,144,17,29,128,144,128,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/375_Cercle3.jpg
Hexagone_4,121,78,175,78,121,128,175,128,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/39_Hexagone4.jpg
Triangle_3,191,39,231,39,191,92,231,92,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/38_Triangle3.jpg
Hexagone_3,202,48,228,48,202,74,228,74,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/14_Hexagone3.jpg
Hexagone_4,145,112,188,112,145,167,188,167,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/60_Hexagone4.jpg
Cercle_5,232,163,320,163,232,240,320,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/144_Cercle5.jpg
Diamant_2,89,113,148,113,89,173,148,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/51_Diamant2.jpg
Cercle_5,171,129,219,129,171,176,219,176,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/41_Cercle5.jpg
Cercle_4,146,115,196,115,146,158,196,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/199_Cercle4.jpg
Hexagone_2,114,72,193,72,114,149,193,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/139_Hexagone2.jpg
Cercle_4,8,120,56,120,8,163,56,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/298_Cercle4.jpg
Diamant_4,150,87,205,87,150,145,205,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/83_Diamant4.jpg
Triangle_4,13,150,50,150,13,184,50,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/4_Triangle4.jpg
No_Shape,75,95,165,95,75,184,165,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/53_NoShape.jpg
Cercle_4,172,52,231,52,172,115,231,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/125_Cercle4.jpg
No_Shape,185,62,217,62,185,91,217,91,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/5_NoShape.jpg
Cercle_2,80,38,174,38,80,121,174,121,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/83_Cercle2.jpg
Diamant_3,47,140,147,140,47,234,147,234,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/328_Diamant3.jpg
Hexagone_4,249,126,319,126,249,192,319,192,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/224_Hexagone4.jpg
Triangle_2,190,44,305,44,190,158,305,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/157_Triangle2.jpg
Hexagone_2,62,140,140,140,62,209,140,209,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/290_Hexagone2.jpg
Triangle_2,178,100,213,100,178,136,213,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/261_Triangle2.jpg
Cercle_3,10,120,47,120,10,153,47,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/295_Cercle3.jpg
Hexagone_2,83,140,167,140,83,235,167,235,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/82_Hexagone2.jpg
Cercle_4,208,107,275,107,208,168,275,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/93_Cercle4.jpg
Cercle_3,130,75,217,75,130,154,217,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/45_Cercle3.jpg
Diamant_2,119,2,178,2,119,63,178,63,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/178_Diamant2.jpg
Diamant_2,82,87,262,87,82,240,262,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/87_Diamant2.jpg
Cercle_3,134,91,223,91,134,177,223,177,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/552_Cercle3.jpg
Hexagone_4,102,103,150,103,102,151,150,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/141_Hexagone4.jpg
Hexagone_5,64,68,185,68,64,186,185,186,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/90_Hexagone5.jpg
Cercle_3,86,76,167,76,86,151,167,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/532_Cercle3.jpg
Triangle_2,92,76,153,76,92,137,153,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/52_Triangle2.jpg
Cercle_5,69,46,137,46,69,113,137,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/5_Cercle5.jpg
Cercle_2,169,17,198,17,169,41,198,41,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/193_Cercle2.jpg
Triangle_4,34,56,77,56,34,95,77,95,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/82_Triangle4.jpg
Diamant_2,218,62,320,62,218,163,320,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/129_Diamant2.jpg
Cercle_2,219,149,293,149,219,222,293,222,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/181_Cercle2.jpg
Hexagone_2,196,114,251,114,196,168,251,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/193_Hexagone2.jpg
Triangle_2,119,141,175,141,119,196,175,196,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/223_Triangle2.jpg
Diamant_2,93,80,201,80,93,185,201,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/189_Diamant2.jpg
Hexagone_5,149,85,197,85,149,136,197,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/140_Hexagone5.jpg
Cercle_3,134,66,214,66,134,146,214,146,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/509_Cercle3.jpg
Diamant_5,35,104,91,104,35,167,91,167,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/14_Diamant5.jpg
Cercle_4,61,129,121,129,61,185,121,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/51_Cercle4.jpg
Hexagone_2,137,86,187,86,137,138,187,138,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/13_Hexagone2.jpg
Hexagone_2,232,120,280,120,232,169,280,169,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/197_Hexagone2.jpg
Hexagone_4,60,68,118,68,60,123,118,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/232_Hexagone4.jpg
Cercle_5,150,62,219,62,150,137,219,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/205_Cercle5.jpg
Cercle_5,100,20,157,20,100,77,157,77,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/106_Cercle5.jpg
Diamant_3,2,82,140,82,2,218,140,218,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/258_Diamant3.jpg
Cercle_4,60,33,152,33,60,138,152,138,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/322_Cercle4.jpg
Cercle_2,0,103,95,103,0,204,95,204,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/260_Cercle2.jpg
Hexagone_5,131,116,196,116,131,181,196,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/233_Hexagone5.jpg
Hexagone_5,106,17,250,17,106,154,250,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/194_Hexagone5.jpg
Diamant_3,82,102,160,102,82,171,160,171,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/14_Diamant3.jpg
Diamant_3,117,48,147,48,117,78,147,78,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/236_Diamant3.jpg
Hexagone_3,278,123,316,123,278,164,316,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/164_Hexagone3.jpg
Triangle_2,115,27,226,27,115,140,226,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/20_Triangle2.jpg
No_Shape,28,117,102,117,28,193,102,193,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/226_NoShape.jpg
Cercle_3,135,30,235,30,135,132,235,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/136_Cercle3.jpg
Cercle_2,27,131,86,131,27,184,86,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/267_Cercle2.jpg
Hexagone_5,24,36,75,36,24,83,75,83,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/245_Hexagone5.jpg
Triangle_2,81,34,153,34,81,109,153,109,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/266_Triangle2.jpg
Cercle_5,81,71,129,71,81,119,129,119,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/148_Cercle5.jpg
Triangle_2,149,39,261,39,149,151,261,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/160_Triangle2.jpg
Triangle_2,106,4,145,4,106,60,145,60,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/81_Triangle2.jpg
Diamant_5,91,70,168,70,91,148,168,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/157_Diamant5.jpg
No_Shape,175,49,200,49,175,76,200,76,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/6_NoShape.jpg
Cercle_3,136,113,197,113,136,174,197,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/85_Cercle3.jpg
Cercle_2,34,136,117,136,34,224,117,224,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/194_Cercle2.jpg
Hexagone_5,111,29,162,29,111,76,162,76,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/80_Hexagone5.jpg
Hexagone_3,52,34,135,34,52,116,135,116,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/20_Hexagone3.jpg
Diamant_2,120,77,249,77,120,200,249,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/181_Diamant2.jpg
Cercle_4,54,133,128,133,54,202,128,202,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/134_Cercle4.jpg
Diamant_4,29,108,74,108,29,152,74,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/29_Diamant4.jpg
Cercle_3,142,109,201,109,142,181,201,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/513_Cercle3.jpg
Cercle_3,182,94,303,94,182,203,303,203,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/142_Cercle3.jpg
Cercle_3,50,161,140,161,50,240,140,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/368_Cercle3.jpg
Hexagone_2,83,102,139,102,83,156,139,156,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/113_Hexagone2.jpg
Triangle_2,260,33,302,33,260,72,302,72,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/343_Triangle2.jpg
Hexagone_3,76,83,114,83,76,120,114,120,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/69_Hexagone3.jpg
No_Shape,21,20,92,20,21,91,92,91,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/165_NoShape.jpg
Triangle_3,27,47,100,47,27,124,100,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/35_Triangle3.jpg
Triangle_4,150,78,209,78,150,136,209,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/190_Triangle4.jpg
Hexagone_3,205,56,231,56,205,82,231,82,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/28_Hexagone3.jpg
Cercle_2,155,19,200,19,155,64,200,64,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/66_Cercle2.jpg
Cercle_3,28,48,88,48,28,106,88,106,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/81_Cercle3.jpg
Cercle_5,92,63,135,63,92,111,135,111,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/203_Cercle5.jpg
Diamant_4,149,41,234,41,149,113,234,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/147_Diamant4.jpg
Cercle_5,129,63,171,63,129,104,171,104,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/210_Cercle5.jpg
Cercle_5,101,0,196,0,101,78,196,78,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/118_Cercle5.jpg
Cercle_3,174,98,234,98,174,173,234,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/373_Cercle3.jpg
Hexagone_3,192,49,234,49,192,95,234,95,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/190_Hexagone3.jpg
Triangle_5,82,51,158,51,82,127,158,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/129_Triangle5.jpg
Hexagone_2,212,126,256,126,212,171,256,171,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/168_Hexagone2.jpg
Diamant_4,34,103,88,103,34,159,88,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/68_Diamant4.jpg
Cercle_2,38,33,144,33,38,124,144,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/38_Cercle2.jpg
No_Shape,78,47,124,47,78,88,124,88,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/23_NoShape.jpg
Triangle_4,72,53,115,53,72,99,115,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/100_Triangle4.jpg
Cercle_2,39,137,111,137,39,212,111,212,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/162_Cercle2.jpg
Triangle_3,244,136,296,136,244,185,296,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/202_Triangle3.jpg
Cercle_2,115,48,173,48,115,104,173,104,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/285_Cercle2.jpg
No_Shape,30,63,97,63,30,131,97,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/257_NoShape.jpg
Diamant_2,88,59,159,59,88,125,159,125,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/326_Diamant2.jpg
Triangle_2,112,117,164,117,112,168,164,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/337_Triangle2.jpg
No_Shape,84,108,177,108,84,208,177,208,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/39_NoShape.jpg
Diamant_2,164,71,286,71,164,191,286,191,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/77_Diamant2.jpg
Hexagone_4,132,150,173,150,132,188,173,188,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/128_Hexagone4.jpg
Triangle_3,151,144,172,144,151,168,172,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/112_Triangle3.jpg
Diamant_5,157,41,219,41,157,105,219,105,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/45_Diamant5.jpg
Triangle_2,106,78,166,78,106,139,166,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/38_Triangle2.jpg
Triangle_4,128,140,181,140,128,194,181,194,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/236_Triangle4.jpg
Diamant_2,219,70,320,70,219,219,320,219,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/54_Diamant2.jpg
Triangle_2,114,61,165,61,114,113,165,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/404_Triangle2.jpg
Diamant_2,189,101,294,101,189,206,294,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/160_Diamant2.jpg
Hexagone_4,101,63,181,63,101,139,181,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/3_Hexagone4.jpg
Diamant_2,100,81,147,81,100,132,147,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/394_Diamant2.jpg
Triangle_5,138,48,218,48,138,128,218,128,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/9_Triangle5.jpg
Diamant_3,40,107,110,107,40,166,110,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/289_Diamant3.jpg
Triangle_2,173,40,208,40,173,76,208,76,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/295_Triangle2.jpg
Diamant_4,134,34,230,34,134,122,230,122,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/156_Diamant4.jpg
Triangle_3,62,49,115,49,62,107,115,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/34_Triangle3.jpg
Cercle_3,153,100,213,100,153,160,213,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/333_Cercle3.jpg
Diamant_3,62,35,160,35,62,127,160,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/163_Diamant3.jpg
Cercle_3,127,56,202,56,127,130,202,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/246_Cercle3.jpg
Hexagone_4,123,114,172,114,123,186,172,186,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/75_Hexagone4.jpg
Hexagone_2,92,134,160,134,92,200,160,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/176_Hexagone2.jpg
Cercle_4,58,92,150,92,58,184,150,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/216_Cercle4.jpg
Diamant_2,131,98,218,98,131,183,218,183,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/393_Diamant2.jpg
Triangle_4,152,77,200,77,152,126,200,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/114_Triangle4.jpg
Cercle_2,41,134,127,134,41,221,127,221,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/134_Cercle2.jpg
Diamant_3,134,106,180,106,134,145,180,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/116_Diamant3.jpg
Triangle_3,126,156,168,156,126,199,168,199,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/168_Triangle3.jpg
Hexagone_5,134,134,174,134,134,180,174,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/252_Hexagone5.jpg
Hexagone_5,146,147,195,147,146,199,195,199,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/73_Hexagone5.jpg
Cercle_4,164,33,280,33,164,159,280,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/318_Cercle4.jpg
Diamant_2,181,56,260,56,181,141,260,141,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/422_Diamant2.jpg
Hexagone_3,212,114,236,114,212,140,236,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/143_Hexagone3.jpg
Triangle_5,91,49,163,49,91,123,163,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/42_Triangle5.jpg
Triangle_3,41,35,115,35,41,99,115,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/128_Triangle3.jpg
Cercle_2,3,31,104,31,3,118,104,118,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/157_Cercle2.jpg
Hexagone_5,144,57,177,57,144,94,177,94,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/25_Hexagone5.jpg
Triangle_4,24,53,92,53,24,127,92,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/75_Triangle4.jpg
Diamant_2,124,13,269,13,124,139,269,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/314_Diamant2.jpg
Cercle_3,26,37,169,37,26,164,169,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/381_Cercle3.jpg
Cercle_4,82,140,132,140,82,195,132,195,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/102_Cercle4.jpg
Diamant_3,111,77,166,77,111,123,166,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/276_Diamant3.jpg
Hexagone_2,193,174,255,174,193,240,255,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/134_Hexagone2.jpg
Triangle_4,139,34,182,34,139,77,182,77,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/71_Triangle4.jpg
Cercle_2,69,19,176,19,69,117,176,117,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/46_Cercle2.jpg
Diamant_2,134,66,263,66,134,181,263,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/114_Diamant2.jpg
Cercle_4,15,45,92,45,15,115,92,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/31_Cercle4.jpg
Triangle_3,169,86,202,86,169,118,202,118,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/18_Triangle3.jpg
Diamant_2,125,53,216,53,125,140,216,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/232_Diamant2.jpg
Cercle_3,223,85,266,85,223,133,266,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/482_Cercle3.jpg
No_Shape,148,20,250,20,148,102,250,102,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/85_NoShape.jpg
Diamant_5,199,72,276,72,199,145,276,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/93_Diamant5.jpg
Triangle_2,103,75,168,75,103,137,168,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/437_Triangle2.jpg
Hexagone_4,68,118,128,118,68,174,128,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/149_Hexagone4.jpg
Hexagone_3,32,75,77,75,32,117,77,117,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/191_Hexagone3.jpg
Hexagone_5,83,104,165,104,83,181,165,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/122_Hexagone5.jpg
Triangle_2,158,69,233,69,158,138,233,138,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/12_Triangle2.jpg
No_Shape,103,66,178,66,103,136,178,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/183_NoShape.jpg
No_Shape,155,116,220,116,155,180,220,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/145_NoShape.jpg
Triangle_2,191,6,294,6,191,104,294,104,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/164_Triangle2.jpg
Hexagone_5,208,53,290,53,208,131,290,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/28_Hexagone5.jpg
Cercle_4,128,42,203,42,128,111,203,111,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/338_Cercle4.jpg
Cercle_4,121,41,218,41,121,145,218,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/320_Cercle4.jpg
Triangle_4,144,145,173,145,144,174,173,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/138_Triangle4.jpg
Hexagone_2,254,52,288,52,254,85,288,85,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/12_Hexagone2.jpg
Triangle_3,101,143,147,143,101,188,147,188,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/131_Triangle3.jpg
Diamant_4,68,119,105,119,68,155,105,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/197_Diamant4.jpg
Diamant_2,94,52,175,52,94,137,175,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/188_Diamant2.jpg
Cercle_3,138,18,197,18,138,114,197,114,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/256_Cercle3.jpg
Hexagone_4,13,103,85,103,13,170,85,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/6_Hexagone4.jpg
